TrackID,acousticness,analysis_url,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_sig,valence,TrackName,ArtistName
33,0.012000000104308128,https://api.spotify.com/v1/audio-analysis/2885QBF4AHDm4ZsZ2BgqlH,0.30000001192092896,150160,0.9789999723434448,8.560000424040481e-06,0,0.087200001,-1.542999983,1,0.28999999165534973,169.63499450683594,3,0.21299999952316284,?????????,Olivia Rodrigo
34,0.020500000566244125,https://api.spotify.com/v1/audio-analysis/4ifTAmlV6UJbktzLhHFKO1,0.49000000953674316,282053,0.968999982,3.710000100909383e-06,11,0.3659999966621399,-2.631000042,1,0.10100000351667404,177.01800537109375,4,0.7110000252723694,???????,Bleachers
35,0.45899999141693115,https://api.spotify.com/v1/audio-analysis/4EawwkqG04ZCOD4QI7NRMC,0.7310000061988831,321400,0.6190000176429749,0,1,0.097000003,-5.732999802,1,0.056899998,104.0770034790039,4,0.5070000290870667,?????????,Taylor Swift
36,0.4059999883174896,https://api.spotify.com/v1/audio-analysis/0s1FlE5rkNkxRcQgfEnUhf,0.6240000128746033,372587,0.4819999933242798,0.000119,8,0.11999999731779099,-6.045000076,1,0.029200000688433647,81.98600006103516,4,0.18199999630451202,??,Katy Perry
37,0.00917,https://api.spotify.com/v1/audio-analysis/10HA4gIHAvDrNQB065y152,0.5680000185966492,363440,0.8679999709129333,0.00011,0,0.1940000057220459,-1.74000001,1,0.0288,80.00199890136719,4,0.5559999942779541,????,Noah Kahan
38,0.2150000035762787,https://api.spotify.com/v1/audio-analysis/6QWu0sUSX2fS4dgAuXzHBF,0.5680000185966492,359120,0.8690000176429749,0,6,0.22499999403953552,-2.933000088,0,0.087200001,143.0260009765625,4,0.5659999847412109,???????,Olivia Rodrigo
39,0.038199998,https://api.spotify.com/v1/audio-analysis/2bv73mhxiKWfoaAandYCdB,0.3709999918937683,6064523,0.746999979,0.6159999966621399,8,0.087700002,-7.507999897,1,0.0392,100.14900207519531,4,0.13899999856948853,Workout Music 2017 Pilates Yoga Deep House Edm Top 100 Hits DJ Mix,Bleachers
40,0.972000003,https://api.spotify.com/v1/audio-analysis/570iKuOzBLhlNkBVN9fnsW,0.24699999392032623,130206,0.2070000022649765,0.5289999842643738,6,0.069799997,-14.97000027,1,0.046300001442432404,96.24800109863281,4,0.060100000351667404,The Fragility of Love (Intro),Taylor Swift
41,0.098399997,https://api.spotify.com/v1/audio-analysis/2Q6NRu3yAbnj1G2dpv5vuw,0.722000003,345973,0.8159999847412109,0.6869999766349792,9,0.045200001,-6.214000225,1,0.049300000071525574,101.99500274658203,4,0.6669999957084656,Downer,Katy Perry
42,0.7459999918937683,https://api.spotify.com/v1/audio-analysis/3Vmhj60A5fEfGbK5VSVuz4,0.23499999940395355,322000,0.2160000056028366,0.8930000066757202,9,0.11800000071525574,-21.48600006,0,0.037599999,142.63699340820312,5,0.041700002,These Structure,Noah Kahan
43,0.084399998,https://api.spotify.com/v1/audio-analysis/0ZRV9iPj3gbUGpc7WAOc5v,0.48899999260902405,499387,0.5849999785423279,0.8949999809265137,10,0.41499999165534973,-11.2489996,0,0.030500000342726707,142.07200622558594,4,0.066500001,Meander (feat. Irina Mikhailova),Olivia Rodrigo
44,0.10100000351667404,https://api.spotify.com/v1/audio-analysis/1wq5ERPg9uaUjwLl9h0z1T,0.5080000162124634,441000,0.9300000071525574,0.3100000023841858,0,0.21400000154972076,-5.179999828,1,0.040899999,160.03700256347656,4,0.9120000004768372,Ambivalenz,Bleachers
45,0.1679999977350235,https://api.spotify.com/v1/audio-analysis/0mjp7xvN9Abj4GYnTAMagi,0.6790000200271606,427636,0.6650000214576721,0.8529999852180481,1,0.4300000071525574,-9.880999565,1,0.0359,110.01200103759766,4,0.0517,Foresta,Taylor Swift
46,0.4309999942779541,https://api.spotify.com/v1/audio-analysis/6dqQP3DUJJjm2st3MsPFD3,0.550000012,417727,0.5490000247955322,0.8320000171661377,0,0.086599998,-11.03100014,0,0.0319,126.00800323486328,4,0.0735,Something for Life,Katy Perry
47,0.37700000405311584,https://api.spotify.com/v1/audio-analysis/4JzXQsqpWt4gxtSs9FQLVc,0.3440000116825104,465255,0.5870000123977661,0.6510000228881836,7,0.092200004,-11.43999958,0,0.071099997,83.00800323486328,4,0.33000001311302185,Path to Peace (Album Mix),Noah Kahan
48,0.092900001,https://api.spotify.com/v1/audio-analysis/1IGhgVOfIpoHcLRUgPMNaD,0.5519999861717224,175547,0.49799999594688416,0.7599999904632568,8,0.0973,-10.86800003,1,0.0581,106.70500183105469,4,0.7009999752044678,Water Cooler,Olivia Rodrigo
49,0.00134,https://api.spotify.com/v1/audio-analysis/5qd768faonvTZTMpNdFbSw,0.7620000243186951,308825,0.7149999737739563,0.7580000162124634,1,0.10199999809265137,-9.279999733,1,0.065300003,109.98999786376953,4,0.20600000023841858,Texcal,Bleachers
50,0.031300000846385956,https://api.spotify.com/v1/audio-analysis/2YXVqOFB6IBRIIV7tqh9zv,0.7409999966621399,271208,0.3779999911785126,0.9010000228881836,7,0.064999998,-12.43400002,1,0.038800001,99.99700164794922,4,0.3070000112056732,Eitha World,Taylor Swift
51,0.10100000351667404,https://api.spotify.com/v1/audio-analysis/7ysoSQnVSSf4hjozCXFGnd,0.19499999284744263,443522,0.5440000295639038,0.5360000133514404,7,0.077,-10.27200031,1,0.0359,117.99199676513672,4,0.11900000274181366,Free Spirit,Katy Perry
52,0.054099999368190765,https://api.spotify.com/v1/audio-analysis/7ueNE3dF2XFtcj61g2WfQL,0.6349999904632568,312818,0.6069999933242798,0.8830000162124634,2,0.10499999672174454,-10.33399963,1,0.034899998,109.9990005493164,4,0.091600001,Dawn,Noah Kahan
53,0.038100000470876694,https://api.spotify.com/v1/audio-analysis/6lhmTQ1qHtpckla4Q8kAxw,0.3100000023841858,248160,0.5550000071525574,0.8090000152587891,7,0.094800003,-16.02700043,1,0.038199998,119.99500274658203,4,0.039799999445676804,Beyond Eternity,Olivia Rodrigo
54,0.079099998,https://api.spotify.com/v1/audio-analysis/6X6gb6bzZJFDHnDF4hdlVc,0.5289999842643738,499219,0.8619999885559082,0.8730000257492065,8,0.10400000214576721,-9.182999611,1,0.058800000697374344,100,4,0.18700000643730164,Spirit Molecule,Bleachers
55,0.00014,https://api.spotify.com/v1/audio-analysis/73QvZtqpdDbkHV95Be0Xim,0.26499998569488525,497455,0.8820000290870667,0.875,7,0.075599998,-9.611000061,1,0.041499998,110.00599670410156,4,0.045400001,Trees on the Mountain,Taylor Swift
56,0.6729999780654907,https://api.spotify.com/v1/audio-analysis/2cXHvE8KxT99a9haGqzXw1,0.578000009,531429,0.40299999713897705,0.9430000185966492,10,0.16899999976158142,-11.77000046,0,0.028999999165534973,112.00800323486328,4,0.039099999,No More Wars,Katy Perry
57,0.4790000021457672,https://api.spotify.com/v1/audio-analysis/1OUKTn043lhDNbAyMzYXX7,0.4020000100135803,356082,0.7170000076293945,0.5320000052452087,1,0.16599999368190765,-7.592999935,1,0.093099996,120.05599975585938,4,0.2849999964237213,Lullaby,Noah Kahan
58,0.00436,https://api.spotify.com/v1/audio-analysis/025GJj8ME6n7OdSFOELkkK,0.49300000071525574,521217,0.5049999952316284,0.824999988,1,0.11599999666213989,-11.72999954,0,0.028200000524520874,115.00800323486328,4,0.0392,Crescent (Deep House Edm Remix) [feat. Unusual Cosmic Process],Olivia Rodrigo
59,0.17100000381469727,https://api.spotify.com/v1/audio-analysis/209vZVqQpNyNMNJy43id4H,0.6940000057220459,385798,0.5789999961853027,0.8190000057220459,11,0.075400002,-12.42199993,0,0.0678,160.01300048828125,4,0.4020000100135803,Extrasolar Dub,Bleachers
60,0.000763,https://api.spotify.com/v1/audio-analysis/5rB2iPm6RpexOMqeAHbkTT,0.2800000011920929,538743,0.6980000138282776,0.3400000035762787,7,0.2290000021457672,-10.3760004,1,0.050799999,91.41799926757812,3,0.079999998,Thinghood,Taylor Swift
61,0.00135,https://api.spotify.com/v1/audio-analysis/1CG0b33872Ihxf4n0IgmN8,0.4320000112056732,331642,0.39100000262260437,0.8669999837875366,10,0.13099999725818634,-13.29199982,0,0.0414,110.00900268554688,4,0.20000000298023224,Mind,Katy Perry
